AAA023D18.genome.CDS.1117,2.0
AAA023D18.genome.CDS.1118,0.0
AAA023D18.genome.CDS.1119,0.0
AAA023D18.genome.CDS.1120,2.0
AAA023D18.genome.CDS.1121,0.0
AAA023D18.genome.CDS.1122,1.0
AAA023D18.genome.CDS.1124,0.0
AAA023D18.genome.CDS.1125,0.0
AAA023D18.genome.CDS.1126,8.0
AAA023D18.genome.CDS.1127,6.0
AAA023D18.genome.CDS.1128,8.0
AAA023D18.genome.CDS.1129,1.0
AAA023D18.genome.CDS.1130,8.0
AAA023D18.genome.CDS.1131,71.0
AAA023D18.genome.CDS.1132,16.0
AAA023D18.genome.CDS.1133,18.0
AAA023D18.genome.CDS.1134,0.0
AAA023D18.genome.CDS.1135,0.0
AAA023D18.genome.CDS.1136,1.0
AAA023D18.genome.CDS.1137,5.0
AAA023D18.genome.CDS.1138,16.0
AAA023D18.genome.CDS.1139,1.0
AAA023D18.genome.CDS.1140,15.0
AAA023D18.genome.CDS.1141,1.0
AAA023D18.genome.CDS.1142,1.0
AAA023D18.genome.CDS.1143,19.0
AAA023D18.genome.CDS.1144,2.0
AAA023D18.genome.CDS.1145,10.0
AAA023D18.genome.CDS.1146,23.0
AAA023D18.genome.CDS.1147,13.0
AAA023D18.genome.CDS.1148,6.0
AAA023D18.genome.CDS.1150,14.0
AAA023D18.genome.CDS.1151,16.0
AAA023D18.genome.CDS.1152,2.0
AAA023D18.genome.CDS.1153,3.0
AAA023D18.genome.CDS.1154,5.0
AAA023D18.genome.CDS.1155,4.0
AAA023D18.genome.CDS.1156,0.0
AAA023D18.genome.CDS.1157,1.0
AAA023D18.genome.CDS.1158,9.0
AAA023D18.genome.CDS.1159,6.0
AAA023D18.genome.CDS.1160,7.0
AAA023D18.genome.CDS.1161,15.0
AAA023D18.genome.CDS.1162,4.0
AAA023D18.genome.CDS.1163,8.0
AAA023D18.genome.CDS.1164,9.0
AAA023D18.genome.CDS.1165,1.0
AAA023D18.genome.CDS.1166,7.0
AAA023D18.genome.CDS.1167,3.0
AAA023D18.genome.CDS.1168,7.0
AAA023D18.genome.CDS.1169,823.0
AAA023D18.genome.CDS.1170,2.0
AAA023D18.genome.CDS.1171,14.0
AAA023D18.genome.CDS.1172,144.0
AAA023D18.genome.CDS.1173,30.0
AAA023D18.genome.CDS.1174,21.0
AAA023D18.genome.CDS.1175,0.0
AAA023D18.genome.CDS.1176,6.0
AAA023D18.genome.CDS.1177,4.0
AAA023D18.genome.CDS.1178,4.0
AAA023D18.genome.CDS.1179,6.0
AAA023D18.genome.CDS.1180,7.0
AAA023D18.genome.CDS.1181,5.0
AAA023D18.genome.CDS.1182,20.0
AAA023D18.genome.CDS.1183,6.0
AAA023D18.genome.CDS.1184,7.0
AAA023D18.genome.CDS.1185,201.0
AAA023D18.genome.CDS.1186,31.0
AAA023D18.genome.CDS.1187,0.0
AAA023D18.genome.CDS.1188,1.0
AAA023D18.genome.CDS.1189,1.0
AAA023D18.genome.CDS.1190,334.0
AAA023D18.genome.CDS.1191,1062.0
AAA023D18.genome.CDS.1192,16.0
AAA023D18.genome.CDS.1193,2.0
AAA023D18.genome.CDS.1194,4.0
AAA023D18.genome.CDS.1195,6.0
AAA023D18.genome.CDS.1196,3.0
AAA023D18.genome.CDS.1197,4.0
AAA023D18.genome.CDS.1198,7.0
AAA023D18.genome.CDS.1199,9.0
AAA023D18.genome.CDS.1200,23.0
AAA023D18.genome.CDS.1201,23.0
AAA023D18.genome.CDS.1202,0.0
AAA023D18.genome.CDS.1203,15.0
AAA023D18.genome.CDS.1204,80.0
AAA023D18.genome.CDS.1205,39.0
AAA023D18.genome.CDS.1206,18.0
AAA023D18.genome.CDS.1207,18.0
AAA023D18.genome.CDS.1208,10.0
AAA023D18.genome.CDS.1209,2.0
AAA023D18.genome.CDS.1210,0.0
AAA023D18.genome.CDS.1211,0.0
AAA023D18.genome.CDS.1212,7.0
AAA023D18.genome.CDS.1213,3.0
AAA023D18.genome.CDS.1214,2.0
AAA023D18.genome.CDS.1215,5.0
AAA023D18.genome.CDS.1216,8.0
AAA023D18.genome.CDS.1217,2.0
AAA023D18.genome.CDS.1218,2.0
AAA023D18.genome.CDS.1219,1.0
AAA023D18.genome.CDS.1220,0.0
AAA023D18.genome.CDS.1221,3.0
AAA023D18.genome.CDS.1222,7.0
AAA023D18.genome.CDS.1224,7.0
AAA023D18.genome.CDS.1225,0.0
AAA023D18.genome.CDS.1226,0.0
AAA023D18.genome.CDS.1227,6.0
AAA023D18.genome.CDS.1228,4.0
AAA023D18.genome.CDS.1229,1.0
AAA023D18.genome.CDS.1230,2.0
AAA023D18.genome.CDS.1231,22.0
AAA023D18.genome.CDS.1232,3.0
AAA023D18.genome.CDS.1233,7.0
AAA023D18.genome.CDS.1234,5.0
AAA023D18.genome.CDS.1235,2.0
AAA023D18.genome.CDS.1236,1.0
AAA023D18.genome.CDS.1237,1.0
AAA023D18.genome.CDS.1238,0.0
AAA023D18.genome.CDS.1239,8.0
AAA023D18.genome.CDS.1240,2.0
AAA023D18.genome.CDS.1241,0.0
AAA023D18.genome.CDS.1242,0.0
AAA023D18.genome.CDS.1243,0.0
AAA023D18.genome.CDS.1244,0.0
AAA023D18.genome.CDS.1245,0.0
AAA023D18.genome.CDS.1246,0.0
AAA023D18.genome.CDS.1247,0.0
AAA023D18.genome.CDS.1248,3.0
AAA023D18.genome.CDS.1249,6.0
AAA023D18.genome.CDS.1250,10.0
AAA023D18.genome.CDS.1251,0.0
AAA023D18.genome.CDS.1252,89.0
AAA023D18.genome.CDS.1253,5.0
AAA023D18.genome.CDS.1254,2.0
AAA023D18.genome.CDS.1255,1.0
AAA023D18.genome.CDS.1256,5.0
AAA023D18.genome.CDS.1257,4.0
AAA023D18.genome.CDS.1258,73.0
AAA023D18.genome.CDS.1259,4.0
AAA023D18.genome.CDS.1260,17.0
AAA023D18.genome.CDS.1261,0.0
AAA023D18.genome.CDS.1262,7.0
AAA023D18.genome.CDS.1263,3.0
AAA023D18.genome.CDS.1264,22.0
AAA023D18.genome.CDS.1265,106.0
AAA023D18.genome.CDS.1266,240.0
AAA023D18.genome.CDS.1267,1.0
AAA023D18.genome.CDS.1268,5.0
AAA023D18.genome.CDS.1269,31.0
AAA023D18.genome.CDS.1270,19.0
AAA023D18.genome.CDS.1271,25.0
AAA023D18.genome.CDS.1272,1.0
AAA023D18.genome.CDS.1273,7.0
AAA023D18.genome.CDS.1274,1.0
AAA023D18.genome.CDS.1275,1.0
AAA023D18.genome.CDS.1276,3.0
AAA023D18.genome.CDS.1277,6.0
AAA023D18.genome.CDS.1278,4.0
AAA023D18.genome.CDS.1279,11.0
AAA023D18.genome.CDS.1280,1.0
AAA023D18.genome.CDS.1281,3.0
AAA023D18.genome.CDS.1282,1.0
AAA023D18.genome.CDS.1284,5.0
AAA023D18.genome.CDS.1285,18.0
AAA023D18.genome.CDS.1286,8.0
AAA023D18.genome.CDS.1287,5.0
AAA023D18.genome.CDS.1288,8.0
AAA023D18.genome.CDS.1289,6.0
AAA023D18.genome.CDS.1290,17.0
AAA023D18.genome.CDS.1291,2.0
AAA023D18.genome.CDS.1292,3.0
AAA023D18.genome.CDS.1293,1.0
AAA023D18.genome.CDS.1294,1.0
AAA023D18.genome.CDS.1295,3.0
AAA023D18.genome.CDS.1296,5.0
AAA023D18.genome.CDS.1297,2.0
AAA023D18.genome.CDS.1298,1.0
AAA023D18.genome.CDS.1299,0.0
AAA023D18.genome.CDS.1300,3.0
AAA023D18.genome.CDS.1301,3.0
AAA023D18.genome.CDS.1302,3.0
AAA023D18.genome.CDS.1303,1.0
AAA023D18.genome.CDS.1304,8.0
AAA023D18.genome.CDS.1305,2.0
AAA023D18.genome.CDS.1306,2.0
AAA023D18.genome.CDS.1307,1.0
AAA023D18.genome.CDS.1308,3.0
AAA023D18.genome.CDS.1309,3.0
AAA023D18.genome.CDS.1311,2.0
AAA023D18.genome.CDS.1312,9.0
AAA023D18.genome.CDS.1314,15.0
AAA023D18.genome.CDS.1316,39.0
AAA023D18.genome.CDS.1317,18.0
AAA023D18.genome.CDS.1318,4.0
AAA023D18.genome.CDS.1319,4.0
AAA023D18.genome.CDS.1320,6.0
AAA023D18.genome.CDS.1321,0.0
AAA023D18.genome.CDS.1322,0.0
AAA023D18.genome.CDS.1323,9.0
AAA023D18.genome.CDS.1324,2.0
AAA023D18.genome.CDS.1325,0.0
AAA023D18.genome.CDS.1326,4.0
AAA023D18.genome.CDS.1327,106.0
AAA023D18.genome.CDS.1328,11.0
AAA023D18.genome.CDS.1329,1.0
AAA023D18.genome.CDS.1330,6.0
AAA023D18.genome.CDS.1331,9.0
AAA023D18.genome.CDS.1332,1.0
AAA023D18.genome.CDS.1333,1.0
AAA023D18.genome.CDS.1334,0.0
AAA023D18.genome.CDS.1335,0.0
AAA023D18.genome.CDS.1336,0.0
AAA023D18.genome.CDS.1338,0.0
AAA023D18.genome.CDS.1339,1.0
AAA023D18.genome.CDS.134,0.0
AAA023D18.genome.CDS.1340,0.0
AAA023D18.genome.CDS.1341,3.0
AAA023D18.genome.CDS.1342,4.0
AAA023D18.genome.CDS.1343,16.0
AAA023D18.genome.CDS.1344,98.0
AAA023D18.genome.CDS.1345,96.0
AAA023D18.genome.CDS.1346,2.0
AAA023D18.genome.CDS.1347,4.0
AAA023D18.genome.CDS.1348,7.0
AAA023D18.genome.CDS.1349,11.0
AAA023D18.genome.CDS.1350,29.0
AAA023D18.genome.CDS.1351,40.0
AAA023D18.genome.CDS.1352,0.0
AAA023D18.genome.CDS.1353,4.0
AAA023D18.genome.CDS.1354,4.0
AAA023D18.genome.CDS.1355,10.0
AAA023D18.genome.CDS.1356,8.0
AAA023D18.genome.CDS.1357,7.0
AAA023D18.genome.CDS.1358,19.0
AAA023D18.genome.CDS.1359,31.0
AAA023D18.genome.CDS.1361,11.0
AAA023D18.genome.CDS.1362,1.0
AAA023D18.genome.CDS.1363,4.0
AAA023D18.genome.CDS.1364,11.0
AAA023D18.genome.CDS.1365,1.0
AAA023D18.genome.CDS.1366,2.0
AAA023D18.genome.CDS.1367,11.0
AAA023D18.genome.CDS.1368,0.0
AAA023D18.genome.CDS.1369,20.0
AAA023D18.genome.CDS.1370,8.0
AAA023D18.genome.CDS.1371,2.0
AAA023D18.genome.CDS.1372,17.0
AAA023D18.genome.CDS.1373,32.0
AAA023D18.genome.CDS.1374,11.0
AAA023D18.genome.CDS.1375,15.0
AAA023D18.genome.CDS.1376,2.0
AAA023D18.genome.CDS.1377,12.0
AAA023D18.genome.CDS.1378,8.0
AAA023D18.genome.CDS.1379,0.0
AAA023D18.genome.CDS.1380,2.0
AAA023D18.genome.CDS.1381,5.0
AAA023D18.genome.CDS.1382,7.0
AAA023D18.genome.CDS.1383,1838.0
AAA023D18.genome.CDS.1384,0.0
AAA023D18.genome.CDS.1385,0.0
AAA023D18.genome.CDS.1386,13.0
AAA023D18.genome.CDS.1387,3.0
AAA023D18.genome.CDS.1388,0.0
AAA023D18.genome.CDS.1389,9.0
AAA023D18.genome.CDS.1390,3.0
AAA023D18.genome.CDS.1391,31.0
AAA023D18.genome.CDS.1392,19.0
AAA023D18.genome.CDS.1393,21.0
AAA023D18.genome.CDS.1394,2.0
AAA023D18.genome.CDS.1395,2.0
AAA023D18.genome.CDS.1396,2.0
AAA023D18.genome.CDS.1397,13.0
AAA023D18.genome.CDS.1398,1.0
AAA023D18.genome.CDS.1399,3.0
AAA023D18.genome.CDS.1400,13.0
AAA023D18.genome.CDS.1401,3.0
AAA023D18.genome.CDS.1402,1.0
AAA023D18.genome.CDS.1403,3.0
AAA023D18.genome.CDS.1404,1.0
AAA023D18.genome.CDS.1405,1.0
AAA023D18.genome.CDS.1406,1.0
AAA023D18.genome.CDS.1407,2.0
AAA023D18.genome.CDS.1408,2.0
AAA023D18.genome.CDS.1409,2.0
AAA023D18.genome.CDS.1410,5.0
AAA023D18.genome.CDS.1411,0.0
AAA023D18.genome.CDS.1412,7.0
AAA023D18.genome.CDS.1413,0.0
AAA023D18.genome.CDS.1414,2.0
AAA023D18.genome.CDS.1415,6.0
AAA023D18.genome.CDS.1416,3.0
AAA023D18.genome.CDS.1417,6.0
AAA023D18.genome.CDS.1418,3.0
AAA023D18.genome.CDS.1419,7.0
AAA023D18.genome.CDS.1420,1.0
AAA023D18.genome.CDS.1421,3.0
AAA023D18.genome.CDS.1422,6.0
AAA023D18.genome.CDS.1423,4.0
AAA023D18.genome.CDS.1424,0.0
AAA023D18.genome.CDS.1425,4.0
AAA023D18.genome.CDS.1426,4.0
AAA023D18.genome.CDS.1427,2.0
AAA023D18.genome.CDS.1428,1.0
AAA023D18.genome.CDS.1429,1.0
AAA023D18.genome.CDS.1430,2.0
AAA023D18.genome.CDS.1431,1.0
AAA023D18.genome.CDS.1432,88.0
AAA023D18.genome.CDS.1433,0.0
AAA023D18.genome.CDS.1434,1.0
AAA023D18.genome.CDS.1435,0.0
AAA023D18.genome.CDS.1436,34.0
AAA023D18.genome.CDS.1437,27.0
AAA023D18.genome.CDS.1438,40.0
AAA023D18.genome.CDS.1439,35.0
AAA023D18.genome.CDS.1440,27.0
AAA023D18.genome.CDS.1441,20.0
AAA023D18.genome.CDS.1442,4.0
AAA023D18.genome.CDS.1443,14.0
AAA023D18.genome.CDS.1444,3.0
AAA023D18.genome.CDS.1445,2.0
AAA023D18.genome.CDS.1446,5.0
AAA023D18.genome.CDS.1447,7.0
AAA023D18.genome.CDS.1448,4.0
AAA023D18.genome.CDS.1449,5.0
AAA023D18.genome.CDS.1450,3.0
AAA023D18.genome.CDS.1451,9.0
AAA023D18.genome.CDS.1452,3.0
AAA023D18.genome.CDS.1453,0.0
AAA023D18.genome.CDS.1454,13.0
AAA023D18.genome.CDS.1455,10.0
AAA023D18.genome.CDS.1456,9.0
AAA023D18.genome.CDS.1457,0.0
AAA023D18.genome.CDS.1458,2.0
AAA023D18.genome.CDS.1459,1.0
AAA023D18.genome.CDS.1460,0.0
AAA023D18.genome.CDS.1461,0.0
AAA023D18.genome.CDS.1462,3.0
AAA023D18.genome.CDS.1463,4.0
AAA023D18.genome.CDS.1464,2.0
AAA023D18.genome.CDS.1465,0.0
AAA023D18.genome.CDS.1466,0.0
AAA023D18.genome.CDS.1467,14.0
AAA023D18.genome.CDS.1468,26.0
AAA023D18.genome.CDS.1469,0.0
AAA023D18.genome.CDS.1470,1.0
AAA023D18.genome.CDS.1471,1.0
AAA023D18.genome.CDS.1472,5.0
AAA023D18.genome.CDS.1473,0.0
AAA023D18.genome.CDS.1474,5.0
AAA023D18.genome.CDS.1475,3.0
AAA023D18.genome.CDS.1476,5.0
AAA023D18.genome.CDS.1477,94.0
AAA023D18.genome.CDS.1478,5.0
AAA023D18.genome.CDS.1479,2.0
AAA023D18.genome.CDS.1480,7.0
AAA023D18.genome.CDS.1481,3.0
AAA023D18.genome.CDS.1482,4.0
AAA023D18.genome.CDS.1483,29.0
AAA023D18.genome.CDS.1484,1.0
AAA023D18.genome.CDS.1485,2.0
AAA023D18.genome.CDS.1486,1.0
AAA023D18.genome.CDS.1487,0.0
AAA023D18.genome.CDS.1488,0.0
AAA023D18.genome.CDS.1489,1.0
AAA023D18.genome.CDS.1490,2.0
AAA023D18.genome.CDS.1491,2.0
AAA023D18.genome.CDS.1492,158.0
AAA023D18.genome.CDS.1493,2.0
AAA023D18.genome.CDS.1494,3.0
AAA023D18.genome.CDS.1495,2.0
AAA023D18.genome.CDS.1496,1.0
AAA023D18.genome.CDS.1497,1.0
AAA023D18.genome.CDS.1498,0.0
AAA023D18.genome.CDS.1499,1.0
AAA023D18.genome.CDS.1500,1.0
AAA023D18.genome.CDS.1501,6.0
AAA023D18.genome.CDS.1502,2.0
AAA023D18.genome.CDS.1503,1.0
AAA023D18.genome.CDS.1504,6.0
AAA023D18.genome.CDS.1505,0.0
AAA023D18.genome.CDS.1506,2.0
AAA023D18.genome.CDS.1507,17.0
AAA023D18.genome.CDS.1508,2.0
AAA023D18.genome.CDS.1509,0.0
AAA023D18.genome.CDS.1510,0.0
AAA023D18.genome.CDS.1511,0.0
AAA023D18.genome.CDS.1512,2.0
AAA023D18.genome.CDS.1513,4.0
AAA023D18.genome.CDS.1514,0.0
AAA023D18.genome.CDS.1516,0.0
AAA023D18.genome.CDS.1517,0.0
AAA023D18.genome.CDS.1518,2.0
AAA023D18.genome.CDS.1519,0.0
AAA023D18.genome.CDS.1520,2.0
AAA023D18.genome.CDS.1521,0.0
AAA023D18.genome.CDS.1522,2.0
AAA023D18.genome.CDS.1523,0.0
AAA023D18.genome.CDS.1524,3.0
AAA023D18.genome.CDS.1525,10.0
AAA023D18.genome.CDS.1526,6.0
AAA023D18.genome.CDS.1527,1.0
AAA023D18.genome.CDS.1528,0.0
AAA023D18.genome.CDS.1529,7.0
AAA023D18.genome.CDS.1530,2.0
AAA023D18.genome.CDS.1531,0.0
AAA023D18.genome.CDS.1532,5.0
AAA023D18.genome.CDS.1533,7.0
AAA023D18.genome.CDS.1534,1.0
AAA023D18.genome.CDS.1535,1.0
AAA023D18.genome.CDS.1536,10.0
AAA023D18.genome.CDS.1537,15.0
AAA023D18.genome.CDS.1538,4.0
AAA023D18.genome.CDS.1539,6.0
AAA023D18.genome.CDS.1540,2.0
AAA023D18.genome.CDS.1541,0.0
AAA023D18.genome.CDS.1542,0.0
AAA023D18.genome.CDS.1543,1.0
AAA023D18.genome.CDS.1544,2.0
AAA023D18.genome.CDS.1545,0.0
AAA023D18.genome.CDS.1546,1.0
AAA023D18.genome.CDS.1547,0.0
AAA023D18.genome.CDS.1548,0.0
AAA023D18.genome.CDS.1549,0.0
AAA023D18.genome.CDS.1550,0.0
AAA023D18.genome.CDS.224,0.0
AAA023D18.genome.CDS.248,0.0
AAA023D18.genome.CDS.26,0.0
AAA023D18.genome.CDS.282,7.0
AAA023D18.genome.CDS.294,4.0
AAA023D18.genome.CDS.339,0.0
AAA023D18.genome.CDS.351,2.0
AAA023D18.genome.CDS.471,0.0
AAA023D18.genome.CDS.474,4.0
AAA023D18.genome.CDS.534,0.0
AAA023D18.genome.CDS.560,23.0
AAA023D18.genome.CDS.563,2.0
AAA023D18.genome.CDS.741,0.0
AAA023D18.genome.CDS.750,0.0
AAA023D18.genome.CDS.754,61.0
AAA023D18.genome.CDS.755,1.0
AAA023D18.genome.CDS.756,9.0
AAA023D18.genome.CDS.757,5.0
AAA023D18.genome.CDS.758,1.0
AAA023D18.genome.CDS.759,3.0
AAA023D18.genome.CDS.760,1.0
AAA023D18.genome.CDS.761,1.0
AAA023D18.genome.CDS.762,1.0
AAA023D18.genome.CDS.763,1.0
AAA023D18.genome.CDS.764,1.0
AAA023D18.genome.CDS.765,19.0
AAA023D18.genome.CDS.766,5.0
AAA023D18.genome.CDS.767,2.0
AAA023D18.genome.CDS.768,9.0
AAA023D18.genome.CDS.769,3.0
AAA023D18.genome.CDS.770,3.0
AAA023D18.genome.CDS.771,3.0
AAA023D18.genome.CDS.772,7.0
AAA023D18.genome.CDS.773,5.0
AAA023D18.genome.CDS.774,1.0
AAA023D18.genome.CDS.775,13.0
AAA023D18.genome.CDS.776,12.0
AAA023D18.genome.CDS.777,5.0
AAA023D18.genome.CDS.778,4.0
AAA023D18.genome.CDS.779,1.0
AAA023D18.genome.CDS.781,0.0
AAA023D18.genome.CDS.782,9.0
AAA023D18.genome.CDS.783,10.0
AAA023D18.genome.CDS.784,10.0
AAA023D18.genome.CDS.785,15.0
AAA023D18.genome.CDS.786,361.0
AAA023D18.genome.CDS.787,9.0
AAA023D18.genome.CDS.788,2.0
AAA023D18.genome.CDS.789,0.0
AAA023D18.genome.CDS.790,2.0
AAA023D18.genome.CDS.791,0.0
AAA023D18.genome.CDS.792,3.0
AAA023D18.genome.CDS.793,2.0
AAA023D18.genome.CDS.794,7.0
AAA023D18.genome.CDS.795,118.0
AAA023D18.genome.CDS.796,2.0
AAA023D18.genome.CDS.797,4.0
AAA023D18.genome.CDS.798,0.0
AAA023D18.genome.CDS.799,1.0
AAA023D18.genome.CDS.800,27.0
AAA023D18.genome.CDS.801,10.0
AAA023D18.genome.CDS.802,3.0
AAA023D18.genome.CDS.803,1.0
AAA023D18.genome.CDS.804,16.0
AAA023D18.genome.CDS.805,59.0
AAA023D18.genome.CDS.806,1.0
AAA023D18.genome.CDS.807,4.0
AAA023D18.genome.CDS.808,0.0
AAA023D18.genome.CDS.809,8.0
AAA023D18.genome.CDS.810,15.0
AAA023D18.genome.CDS.811,8.0
AAA023D18.genome.CDS.812,7.0
AAA023D18.genome.CDS.813,4.0
AAA023D18.genome.CDS.814,24.0
AAA023D18.genome.CDS.815,11.0
AAA023D18.genome.CDS.816,8.0
AAA023D18.genome.CDS.817,6.0
AAA023D18.genome.CDS.818,6.0
AAA023D18.genome.CDS.819,1.0
AAA023D18.genome.CDS.820,4.0
AAA023D18.genome.CDS.821,11.0
AAA023D18.genome.CDS.822,5.0
AAA023D18.genome.CDS.823,0.0
AAA023D18.genome.CDS.824,23.0
AAA023D18.genome.CDS.825,4.0
AAA023D18.genome.CDS.826,14.0
AAA023D18.genome.CDS.827,24.0
AAA023D18.genome.CDS.828,9.0
AAA023D18.genome.CDS.829,13.0
AAA023D18.genome.CDS.830,16.0
AAA023D18.genome.CDS.831,3.0
AAA023D18.genome.CDS.832,4.0
AAA023D18.genome.CDS.833,41.0
AAA023D18.genome.CDS.834,1.0
AAA023D18.genome.CDS.835,9.0
AAA023D18.genome.CDS.836,67.0
AAA023D18.genome.CDS.837,16.0
AAA023D18.genome.CDS.838,9.0
AAA023D18.genome.CDS.839,4.0
AAA023D18.genome.CDS.840,9.0
AAA023D18.genome.CDS.842,0.0
AAA023D18.genome.CDS.843,11.0
AAA023D18.genome.CDS.844,13.0
AAA023D18.genome.CDS.845,1.0
AAA023D18.genome.CDS.846,19.0
AAA023D18.genome.CDS.847,11.0
AAA023D18.genome.CDS.848,4.0
AAA023D18.genome.CDS.849,0.0
AAA023D18.genome.CDS.850,0.0
AAA023D18.genome.CDS.851,0.0
AAA023D18.genome.CDS.852,0.0
AAA023D18.genome.CDS.853,0.0
AAA023D18.genome.CDS.854,0.0
AAA023D18.genome.CDS.855,9.0
AAA023D18.genome.CDS.856,5.0
AAA023D18.genome.CDS.857,0.0
AAA023D18.genome.CDS.859,0.0
AAA023D18.genome.CDS.860,1.0
AAA023D18.genome.CDS.861,4.0
AAA023D18.genome.CDS.862,10.0
AAA023D18.genome.CDS.863,4.0
AAA023D18.genome.CDS.864,0.0
AAA023D18.genome.CDS.865,6.0
AAA023D18.genome.CDS.866,16.0
AAA023D18.genome.CDS.867,1.0
AAA023D18.genome.CDS.868,3.0
AAA023D18.genome.CDS.869,17.0
AAA023D18.genome.CDS.87,4.0
AAA023D18.genome.CDS.870,4.0
AAA023D18.genome.CDS.871,30.0
AAA023D18.genome.CDS.872,26.0
AAA023D18.genome.CDS.873,2.0
AAA023D18.genome.CDS.874,14.0
