id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn00902_c0	<=	c0	AAA044D11.genome.CDS.2088	3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd01646[c0] + (1) cpd00010[c0] <= (1) cpd00123[c0] + (1) cpd00001[c0] + (1) cpd00022[c0]
rxn00952_c0	=>	c0	AAA044D11.genome.CDS.1716	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00239[c0] => (1) cpd00067[c0] + (1) cpd00135[c0] + (1) cpd00029[c0]
rxn03909_c0	=>	c0	AAA044D11.genome.CDS.1494	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)_c0	Unknown	Unknown	None	(1) cpd00102[c0] + (1) cpd00067[c0] + (1) cpd00020[c0] => (1) cpd08289[c0] + (1) cpd00011[c0]
rxn05187_c0	=>	c0	() and (AAA044D11.genome.CDS.2267) and ()	Vitamin ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd03424[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd03424[c0] + (1) cpd00008[c0]
rxn05328_c0	<=	c0	AAA044D11.genome.CDS.1958	Hexadecanoyl-[acyl-carrier protein]:malonyl-CoA_c0	Unknown	Unknown	None	(1) cpd11476[c0] + (1) cpd00003[c0] <= (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd11477[c0]
rxn02853_c0	=>	c0	(AAA044D11.genome.CDS.1192) or (AAA044D11.genome.CDS.1191) or (AAA044D11.genome.CDS.1671)	Imidazole acetaldehyde:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd03052[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] => (2) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd01831[c0]
rxn05372_c0	<=>	c0	(AAA044D11.genome.CDS.2161) or (AAA044D11.genome.CDS.2069) or (AAA044D11.genome.CDS.1957) or (AAA044D11.genome.CDS.1379) or (AAA044D11.genome.CDS.2029) or (AAA044D11.genome.CDS.2164) or (AAA044D11.genome.CDS.1580) or (AAA044D11.genome.CDS.2149) or (AAA044D11.genome.CDS.2018) or (AAA044D11.genome.CDS.1576)	10-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11508[c0] + (1) cpd00005[c0] <=> (1) cpd11509[c0] + (1) cpd00006[c0]
rxn00459_c0	<=>	c0	AAA044D11.genome.CDS.2169	2-Phospho-D-glycerate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00482[c0] <=> (1) cpd00001[c0] + (1) cpd00061[c0]
rxn02949_c0	<=>	c0	(AAA044D11.genome.CDS.1517) or (AAA044D11.genome.CDS.1495)	(S)-3-Hydroxyisobutyryl-CoA hydro-lyase_c0	Unknown	Unknown	None	(1) cpd02187[c0] + (1) cpd00001[c0] <=> (1) cpd03572[c0]
rxn05031_c0	=>	c0	AAA044D11.genome.CDS.1745	prephytoene diphosphate:geranylgeranyl-diphosphate_c0	Unknown	Unknown	None	(1) cpd02168[c0] => (1) cpd03205[c0] + (1) cpd00012[c0]
rxn10259_c0	<=>	c0	(AAA044D11.genome.CDS.1640) or (AAA044D11.genome.CDS.1268) or (AAA044D11.genome.CDS.2333)	isoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	Unknown	Unknown	None	(1) cpd15683[c0] + (1) cpd00080[c0] <=> (1) cpd15716[c0] + (1) cpd00046[c0]
rxn00929_c0	<=>	c0	AAA044D11.genome.CDS.1326	L-Proline:NAD+ 5-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00129[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02431[c0]
rxn01101_c0	<=>	c0	(AAA044D11.genome.CDS.1392) or (AAA044D11.genome.CDS.1616) or (AAA044D11.genome.CDS.1058)	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00169[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02069[c0]
rxn00302_c0	=>	c0	AAA044D11.genome.CDS.1308	GTP 7,8-8,9-dihydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00038[c0] => (1) cpd03518[c0]
rxn05145_c0	<=>	c0	(AAA044D11.genome.CDS.1803) and (AAA044D11.genome.CDS.1801) and (AAA044D11.genome.CDS.1802) and (AAA044D11.genome.CDS.1804)	Orthophosphate-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00009[e0] <=> (1) cpd00067[c0] + (2) cpd00009[c0] + (1) cpd00008[c0]
rxn05341_c0	<=>	c0	(AAA044D11.genome.CDS.2161) or (AAA044D11.genome.CDS.2069) or (AAA044D11.genome.CDS.1957) or (AAA044D11.genome.CDS.1379) or (AAA044D11.genome.CDS.2029) or (AAA044D11.genome.CDS.2164) or (AAA044D11.genome.CDS.1580) or (AAA044D11.genome.CDS.2149) or (AAA044D11.genome.CDS.2018) or (AAA044D11.genome.CDS.1576)	(3R)-3-Hydroxyoctanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11483[c0] + (1) cpd00006[c0] <=> (1) cpd00067[c0] + (1) cpd11490[c0] + (1) cpd00005[c0]
rxn02988_c0	<=	c0	AAA044D11.genome.CDS.2272	quinolinate synthase_c0	Unknown	Unknown	None	(1) cpd02333[c0] + (1) cpd00067[c0] + (2) cpd00001[c0] + (1) cpd00009[c0] <= (1) cpd03470[c0] + (1) cpd00095[c0]
rxn05460_c0	=>	c0	(AAA044D11.genome.CDS.2008) and (AAA044D11.genome.CDS.2010)	3-Oxooctodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11476[c0] + (1) cpd11492[c0] => (1) cpd11493[c0] + (1) cpd00011[c0] + (1) cpd11570[c0]
rxn10199_c0	<=>	c0	AAA044D11.genome.CDS.1877	Peptidoglycan subunit synthesis_c0	Unknown	Unknown	None	(1) cpd15666[c0] + (1) cpd03495[c0] <=> (1) cpd02229[c0] + (1) cpd15665[c0]
rxn03241_c0	<=>	c0	(AAA044D11.genome.CDS.1517) or (AAA044D11.genome.CDS.1495)	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase_c0	Unknown	Unknown	None	(1) cpd03115[c0] <=> (1) cpd00001[c0] + (1) cpd03127[c0]
rxn02937_c0	<=>	c0	AAA044D11.genome.CDS.1922	2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd02826[c0] <=> (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd02140[c0]
rxn00640_c0	<=>	c0	AAA044D11.genome.CDS.2308	GDP:D-mannose-1-phosphate guanylyltransferase_c0	Unknown	Unknown	None	(1) cpd00485[c0] + (1) cpd00031[c0] <=> (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00083[c0]
rxn00649_c0	=>	c0	AAA044D11.genome.CDS.2194	O3-Acetyl-L-serine acetate-lyase (adding hydrogen sulfide)_c0	Unknown	Unknown	None	(1) cpd00239[c0] + (1) cpd00722[c0] => (1) cpd00067[c0] + (1) cpd00084[c0] + (1) cpd00029[c0]
rxn10806_c0	=>	c0	(AAA044D11.genome.CDS.2281) or (AAA044D11.genome.CDS.2282)	cytochrome oxidase bd (menaquinol-8: 2 protons)_c0	Unknown	Unknown	None	(2) cpd00067[c0] + (0.5) cpd00007[c0] + (1) cpd15499[c0] => (2) cpd00067[e0] + (1) cpd00001[c0] + (1) cpd15500[c0]
rxn12851_c0	=>	c0	(AAA044D11.genome.CDS.1687) or (AAA044D11.genome.CDS.1685) or ((AAA044D11.genome.CDS.1688) or (AAA044D11.genome.CDS.2045)) or (AAA044D11.genome.CDS.1684)	Gly-Try ABC transporters_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd15606[e0] => (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd15606[c0]
rxn01446_c0	<=>	c0	AAA044D11.genome.CDS.2296	Deoxyguanosine:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00277[c0] <=> (1) cpd00207[c0] + (1) cpd00509[c0]
rxn05346_c0	=>	c0	(AAA044D11.genome.CDS.2008) and (AAA044D11.genome.CDS.2010)	butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein]_c0	Unknown	Unknown	None	(1) cpd11464[c0] + (1) cpd00067[c0] + (1) cpd11492[c0] => (1) cpd11493[c0] + (1) cpd00011[c0] + (1) cpd11486[c0]
rxn00671_c0	<=>	c0	AAA044D11.genome.CDS.2299	2-Methyl-3-oxopropanoate:NAD+ oxidoreductase (CoA-propanoylating)_c0	Unknown	Unknown	None	(1) cpd00287[c0] + (1) cpd00003[c0] + (1) cpd00010[c0] <=> (1) cpd00086[c0] + (1) cpd00011[c0] + (1) cpd00004[c0]
rxn00558_c0	<=>	c0	AAA044D11.genome.CDS.1558	D-Glucose-6-phosphate ketol-isomerase_c0	Unknown	Unknown	None	(1) cpd00079[c0] <=> (1) cpd00072[c0]
rxn10122_c0	<=>	c0	(AAA044D11.genome.CDS.1358) and (AAA044D11.genome.CDS.1359) and (AAA044D11.genome.CDS.1357) and (AAA044D11.genome.CDS.1361) and (AAA044D11.genome.CDS.1352) and (AAA044D11.genome.CDS.1355) and (AAA044D11.genome.CDS.1349) and (AAA044D11.genome.CDS.1356) and (AAA044D11.genome.CDS.1360) and (AAA044D11.genome.CDS.1353) and (AAA044D11.genome.CDS.1354) and (AAA044D11.genome.CDS.1350) and (AAA044D11.genome.CDS.1348) and (AAA044D11.genome.CDS.1351)	NADH dehydrogenase (ubiquinone-8 & 3.5 protons)_c0	Unknown	Unknown	None	(4.5) cpd00067[c0] + (1) cpd15560[c0] + (1) cpd00004[c0] <=> (3.5) cpd00067[e0] + (1) cpd15561[c0] + (1) cpd00003[c0]
rxn00187_c0	=>	c0	(AAA044D11.genome.CDS.1528) or (AAA044D11.genome.CDS.2089)	L-Glutamate:ammonia ligase (ADP-forming)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00013[c0] + (1) cpd00023[c0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00053[c0] + (1) cpd00008[c0]
rxn05305_c0	<=>	c0	AAA044D11.genome.CDS.2301	LYSt3r_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00039[c0] <=> (1) cpd00067[c0] + (1) cpd00039[e0]
rxn01200_c0	<=>	c0	AAA044D11.genome.CDS.1559	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate_c0	Unknown	Unknown	None	(1) cpd00238[c0] + (1) cpd00102[c0] <=> (1) cpd00198[c0] + (1) cpd00101[c0]
rxn00193_c0	<=>	c0	AAA044D11.genome.CDS.2193	L-Glutamate racemase_c0	Unknown	Unknown	None	(1) cpd00023[c0] <=> (1) cpd00186[c0]
rxn01073_c0	=>	c0	AAA044D11.genome.CDS.1285	sn-Glycero-3-phosphoethanolamine glycerophosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00908[c0] => (1) cpd00162[c0] + (1) cpd00080[c0]
rxn00604_c0	<=>	c0	AAA044D11.genome.CDS.1242	D-Glucose-6-phosphate:NADP+ 1-oxoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00079[c0] <=> (1) cpd00067[c0] + (1) cpd00911[c0] + (1) cpd00005[c0]
rxn12844_c0	<=>	c0	(AAA044D11.genome.CDS.2050) or (AAA044D11.genome.CDS.1787) or (AAA044D11.genome.CDS.1443) or ((AAA044D11.genome.CDS.2264) or (AAA044D11.genome.CDS.1174))	Gly-Cys aminopeptidase_c0	Unknown	Unknown	None	(1) cpd15603[c0] + (1) cpd00001[c0] <=> (1) cpd00084[c0] + (1) cpd00033[c0]
rxn01678_c0	<=>	c0	AAA044D11.genome.CDS.2240	ATP:nucleoside-diphosphate phosphatransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00978[c0] <=> (1) cpd00358[c0] + (1) cpd00008[c0]
rxn01332_c0	=>	c0	() and () and (AAA044D11.genome.CDS.1737)	Phosphoenolpyruvate:D-erythrose-4-phosphate_c0	Unknown	Unknown	None	(1) cpd00236[c0] + (1) cpd00001[c0] + (1) cpd00061[c0] => (1) cpd02857[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn01858_c0	=>	c0	AAA044D11.genome.CDS.2294	Deoxyadenosine aminohydrolase_c0	Unknown	Unknown	None	(1) cpd00438[c0] + (1) cpd00067[c0] + (1) cpd00001[c0] => (1) cpd00013[c0] + (1) cpd03279[c0]
rxn08657_c0	=>	c0	(AAA044D11.genome.CDS.2073) and (AAA044D11.genome.CDS.2072) and ()	Glycolate oxidase_c0	Unknown	Unknown	None	(1) cpd15352[c0] + (1) cpd00139[c0] => (1) cpd00040[c0] + (1) cpd15353[c0]
rxn10060_c0	<=>	c0	AAA044D11.genome.CDS.1280	NAD kinase (dTTP)_c0	Unknown	Unknown	None	(1) cpd00357[c0] + (1) cpd00003[c0] <=> (1) cpd00006[c0] + (1) cpd00297[c0]
rxn06377_c0	=>	c0	(AAA044D11.genome.CDS.2024) or (AAA044D11.genome.CDS.1262) or (AAA044D11.genome.CDS.2025)	glycine:lipoylprotein oxidoreductase (decarboxylating and_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd12005[c0] + (1) cpd00033[c0] => (1) cpd00011[c0] + (1) cpd11830[c0]
rxn02933_c0	<=>	c0	() and ((AAA044D11.genome.CDS.2026) or (AAA044D11.genome.CDS.1495))	(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd02691[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd02124[c0] + (1) cpd00004[c0]
rxn00100_c0	=>	c0	AAA044D11.genome.CDS.1546	ATP:dephospho-CoA 3'-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00655[c0] + (1) cpd00002[c0] => (1) cpd00010[c0] + (1) cpd00008[c0]
rxn00806_c0	<=>	c0	AAA044D11.genome.CDS.2226	L-Leucine:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd00024[c0] + (1) cpd00107[c0] <=> (1) cpd00200[c0] + (1) cpd00023[c0]
rxn02834_c0	=>	c0	(AAA044D11.genome.CDS.1601) and (AAA044D11.genome.CDS.2322)	Phosphoribosyl-ATP pyrophosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd01775[c0] => (1) cpd01777[c0] + (1) cpd00012[c0]
rxn09310_c0	=>	c0	() and () and ((AAA044D11.genome.CDS.2004) or (AAA044D11.genome.CDS.1824)) and () and () and ()	thiazole phosphate synthesis_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd08289[c0] + (1) cpd00069[c0] + (1) cpd00084[c0] => (1) cpd15378[c0] + (1) cpd00018[c0] + (1) cpd02654[c0] + (1) cpd00035[c0] + (1) cpd00001[c0] + (1) cpd00011[c0] + (1) cpd00012[c0]
rxn03175_c0	<=>	c0	AAA044D11.genome.CDS.2324	N-(5'-Phospho-D-ribosylformimino)-5-amino-1-_c0	Unknown	Unknown	None	(1) cpd02979[c0] <=> (1) cpd02991[c0]
rxn01518_c0	<=>	c0	AAA044D11.genome.CDS.2297	ATP:deoxyuridine 5'-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00412[c0] + (1) cpd00002[c0] <=> (1) cpd00299[c0] + (1) cpd00008[c0]
rxn10219_c0	=>	c0	(AAA044D11.genome.CDS.1530) or (AAA044D11.genome.CDS.1512) or (AAA044D11.genome.CDS.1974)	isohexadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15676[c0] + (1) cpd11441[c0] => (1) cpd15682[c0] + (1) cpd00010[c0]
rxn00786_c0	<=>	c0	AAA044D11.genome.CDS.1912	D-Fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd00290[c0] <=> (1) cpd00102[c0] + (1) cpd00095[c0]
rxn01637_c0	<=>	c0	AAA044D11.genome.CDS.2260	N2-Acetyl-L-ornithine:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd00024[c0] + (1) cpd00342[c0] <=> (1) cpd00918[c0] + (1) cpd00023[c0]
rxn05158_c0	=>	c0	AAA044D11.genome.CDS.1196	sn-Glycerol ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00080[e0] + (1) cpd00001[c0] => (1) cpd00067[c0] + (1) cpd00080[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn00689_c0	=>	c0	(AAA044D11.genome.CDS.2242) and (AAA044D11.genome.CDS.2242)	Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00087[c0] + (1) cpd00023[c0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd06227[c0] + (1) cpd00008[c0]
